53,20200104,충남,금산군,더버킷유니온,생활편의,카페,커피전문점,23.85333333333333,75,https://map.kakao.com/?q=더버킷유니온
63,20200125,충남,서천군,서천군,AOI,지역,시/군/구,24.98872180451128,266,https://map.kakao.com/?q=서천군
64,20200125,충남,서천군,서천휴리조트펜션,여행/레저,숙박,펜션,21.444444444444443,90,https://map.kakao.com/?q=서천휴리조트펜션
65,20200103,충남,논산시,탑정호,여행/레저,관광명소,호수,7.00164744645799,607,https://map.kakao.com/?q=탑정호
66,20200103,충남,논산시,논산화지중앙시장,쇼핑,시장,재래시장,11.442244224422442,606,https://map.kakao.com/?q=논산화지중앙시장
67,20200103,충남,논산시,선샤인랜드,여행/레저,레저/스포츠,놀이시설,12.32929292929293,495,https://map.kakao.com/?q=선샤인랜드
68,20200103,충남,논산시,스타벅스논산중앙점,생활편의,카페,커피전문점,22.667458432304038,421,https://map.kakao.com/?q=스타벅스논산중앙점
69,20200103,충남,논산시,탑정호수변생태공원,여행/레저,관광명소,공원,17.75068493150685,365,https://map.kakao.com/?q=탑정호수변생태공원
70,20200103,충남,논산시,미스터션샤인촬영지선샤인랜드,여행/레저,관광명소,촬영지,15.33810888252149,349,https://map.kakao.com/?q=미스터션샤인촬영지선샤인랜드
71,20200103,충남,공주시,동학사,생활편의,종교,절,2.111842105263158,608,https://map.kakao.com/?q=동학사
72,20200103,충남,공주시,마곡사,생활편의,종교,절,5.572368421052632,608,https://map.kakao.com/?q=마곡사
73,20200103,충남,공주시,국립공주박물관,생활편의,문화생활시설,박물관/기념관,14.867446393762183,513,https://map.kakao.com/?q=국립공주박물관
74,20200103,충남,공주시,공산성,여행/레저,관광명소,성,11.738255033557047,596,https://map.kakao.com/?q=공산성
75,20200103,충남,공주시,정안알밤휴게소천안방향,교통편의,교통시설,고속도로휴게소,23.140298507462685,335,https://map.kakao.com/?q=정안알밤휴게소천안방향
76,20200103,충남,공주시,정안알밤휴게소순천방향,교통편의,교통시설,고속도로휴게소,23.80314960629921,254,https://map.kakao.com/?q=정안알밤휴게소순천방향
77,20200103,충남,공주시,공주산성시장,쇼핑,시장,종합시장,19.554852320675106,474,https://map.kakao.com/?q=공주산성시장
78,20200103,충남,공주시,신원사,생활편의,종교,절,22.161803713527853,377,https://map.kakao.com/?q=신원사
79,20200106,충남,부여군,롯데부여리조트,여행/레저,숙박,콘도/리조트,1.9780876494023905,502,https://map.kakao.com/?q=롯데부여리조트
80,20200106,충남,부여군,국립부여박물관,생활편의,문화생활시설,박물관/기념관,10.454849498327759,598,https://map.kakao.com/?q=국립부여박물관
81,20200106,충남,부여군,궁남지,여행/레저,관광명소,문화유적지,4.595394736842105,608,https://map.kakao.com/?q=궁남지
82,20200106,충남,부여군,백제문화단지,여행/레저,관광명소,관광단지,8.524752475247524,606,https://map.kakao.com/?q=백제문화단지
83,20200106,충남,부여군,낙화암,여행/레저,관광명소,문화유적지,8.29324546952224,607,https://map.kakao.com/?q=낙화암
84,20200106,충남,부여군,부여중앙시장,쇼핑,시장,재래시장,22.976608187134502,342,https://map.kakao.com/?q=부여중앙시장
85,20200106,충남,부여군,부여군,AOI,지역,시/군/구,24.912663755458514,229,https://map.kakao.com/?q=부여군
86,20200106,충남,부여군,무량사,생활편의,종교,절,21.42071881606765,473,https://map.kakao.com/?q=무량사
91,20200106,충남,금산군,대둔산자연휴양림,여행/레저,관광명소,자연휴양림,22.17037037037037,135,https://map.kakao.com/?q=대둔산자연휴양림
93,20200106,충남,금산군,SK렌터카금산통합물류센터,교통편의,자동차시설,렌트카,21.53846153846154,13,https://map.kakao.com/?q=SK렌터카금산통합물류센터
